Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
嘉義新鮮事,,138031562948844,none,,,,140624,N/A,2022-06-21 00:22:43 EDT,2022-06-21,00:22:43,Photo,14,7,7,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/138031562948844/permalink/5279281755490440,#per22083 台中知名伴手禮名店 獨享大片50g 層層酥綿💯#奶油小酥餅5入-(原味/芋頭) K⏳6/25結單⛔預購商品約14-45天不等，急單勿下 #台中大甲名產好吃必買 #獨享size一個人吃剛剛好，不怕切完酥皮掉一半💥 #大甲老店品質保證 #密封阻隔袋獨立包裝延長效期🆙🆙送禮自用保存更方便👍 #180天的美味好禮 💯台中知名店家製造的奶油酥餅 💯網路獨家販售-✅高阻隔袋裝 保鮮NO.1✅ 🉐每次到台中都必買 始終秉持著最初的用心與傳統工藝 濃濃奶油香氣細緻香濃不膩😋 微甜奶油內餡 大人小孩吃不膩的滑順口感 香酥外皮每一口都幸福😋！ 就算常常吃~🙈也還是抗拒不了它的美味 所以一次就買好幾盒，放著總是在不知不覺中就吃光了🙈 🥧必買原味奶油小酥餅 甜甜奶香及層層酥綿餅皮就是最佳搭配 常年銷售冠軍口味🏆 💜台中大甲芋頭奶油小酥餅 💪奶油酥餅✖💪大甲芋頭 大甲最有名最好吃的2個美食結合😋 香甜濃郁芋頭香😍~芋頭控們千萬別錯過 過年過節~返鄉~拜拜祭祖~休閒零食 大家都愛吃的奶油酥餅 送禮自己吃~絕對不NG~ 產地：台灣 重量：250g(50g*5入) 成分： 《原味小酥餅》麵粉、烘培油脂 {植物性油脂(軟質棕油、棕櫚油、椰子 油、大豆油)、水、奶油、乳化劑、［脂肪酸丙二醇酯、脂肪酸甘油酯、抗氧化 劑(維生素 E、L-抗壞血酸棕櫚酸酯)、檸檬酸、檸檬酸甘油酯、檸檬酸鉀］、卵磷 酯、複方香料(棕櫚油、中鏈三酸甘油酯、香料、奶油)、天然香料(奶油、水、 天然香料)、抗氧化劑(L-抗壞血酸棕櫚酸酯)、著色劑(軟質棕油、葵花油、ß-胡 蘿蔔素、抗氧化劑(維生素 E)｝、砂糖、全脂奶粉、麥芽糖［樹薯澱粉、水、麥 芽酵素、珍珠岩粉(過濾用)］、煉乳［蔗糖、奶粉、水、沙拉油、無水奶油、脂 肪酸甘油酯(脂肪酸甘油酯、檸檬酸)、乳糖］、鹽、牛乳香精(香料、中鏈三酸甘 油酯) 《芋頭小酥餅》麵粉、烘培油脂 {植物性油脂(軟質棕油、棕櫚油、椰子油、大豆 油)、水、奶油、乳化劑、［脂肪酸丙二醇酯、脂肪酸甘油酯、抗氧化劑(維生素 E、L-抗壞血酸棕櫚酸酯)、檸檬酸、檸檬酸甘油酯、檸檬酸鉀］、卵磷酯、複方 香料(棕櫚油、中鏈三酸甘油酯、香料、奶油)、天然香料(奶油、水、天然香 料)、抗氧化劑(L-抗壞血酸棕櫚酸酯)、著色劑(軟質棕油、葵花油、ß-胡蘿蔔 素、抗氧化劑(維生素 E)｝、砂糖、全脂奶粉、麥芽糖［樹薯澱粉、水、麥芽酵 素、珍珠岩粉(過濾用)］、芋頭香料〔香料、丙二醇、食用色素(紅色六號、紅色 七號、紅色四十號、藍色一號)、甜味劑(D-山梨醇液 70%)、水〕 保存期限：180天 保存方法：請置於陰涼乾燥處，避免陽光照射，開封後請盡快食用完畢 ※本產品含有麩質之穀類、奶製品、蛋類、堅果，不適其過敏體質者食用 ※生產線亦生產大豆、花生製品，對其過敏者請勿食用 A原味 B芋頭 1盒💰179 📍取貨地點：嘉義市民生北路297號 (靠近林森西路燒瓶子） 📍取貨時間12:00-20:00 📍《星期一》固定公休。 📍《第一週星期日》公休。 📍《第二週星期日》公休。 請搜尋《掏鮮趣團購》 👋👋歡迎加入社團⬇️⬇️⬇️ https://www.facebook.com/groups/1611788185649719/?ref=sha #掏鮮趣團購,https://www.facebook.com/photo.php?fbid=7603533699719925&set=gm.5279281745490441&type=3,,,Photos from 黃敏瑄's post,,,,,-1.57
Cantine Marais 瑪黑餐酒,xoxocantinemarais,104015731081186,DINER,TW,歐陸料理＆茶調酒,2019-11-29 08:53:06,8295,9280,2022-06-20 05:42:19 EDT,2022-06-20,05:42:19,Photo,9,9,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/104015731081186/posts/568318261317595,"▍夏至 擷取夏季的氣息，將輕盈的西瓜、柚子、蜂蜜...調製成大人的消暑飲品，讓夏日整日的倦意，都在夜晚的碰杯聲裡被擊碎～Cheers ! #同場加映 P&T x Deux Doux Crèmerie, Pâtisserie & Café #聯名冰品 《可可柑橙紅茶 阿芙佳朵》，可可柑橘風味冰磚、半融冰霜、冰奶茶，擁有三種口感享受的夏日療癒解方，午晚餐供應中！ 👉立即訂位 ≫ http://bit.ly/bookCantine:=:https://inline.app/booking/-Lvj9EObgA00o2lCTtiF:inline-live-1/-Lvj9Ez0py0L_ZhiTaSh ______________________________________ 喝酒禁止開車 🚫 未滿18歲禁止飲酒 ______________________________________ // 夏季特調 ▍西瓜重擊 西瓜利口酒、自製西瓜糖漿、蘭姆酒、檸檬汁 豔紅的西瓜汁是夏天的解暑涼方！擷取夏季專屬的氣息，將輕盈活潑的西瓜調製成大人的消暑飲品。西瓜利口酒、蘭姆酒，加入自製西瓜糖漿和檸檬汁， 輕啜一口驅散夏季的燥熱！ . ▍柑橘果園 琴酒、柚子濁酒、檸檬汁 彷彿置身柑橘果園中，一陣微風吹拂而來，空氣中交雜清新香氣和果實酸味，化為愉悅感受的暢快分子。柚子與檸檬搭配迷人的琴酒，在液體搖晃的過程中，雀躍的香氣也隨之竄出，清爽的香氣讓夏日的倦怠感消除殆盡。 . ▍寧夏 P&T薰衣草舒眠茶、琴酒、蜂蜜、檸檬、通寧水 夏季夜晚熱暑終於退散，在一日的結尾，適合利用清爽的草本香氣將壓力與不快一掃而空。恬適的花香、香甜蜂蜜、爽口檸檬和細微氣泡，隨著輕柔的氣息指引，投入溫柔夢鄉的懷抱。 . P&T x Deux Doux Crèmerie, Pâtisserie & Café 夏日限定冰品 ▍可可柑橙紅茶阿芙佳朵 #TeaAffogato 可可柑橘冰磚、可可碎、冰奶泡 、P&T波本香草可可柑橙濃縮紅茶 以P&T柏林茶館最受歡迎的鍋煮奶茶為靈感！有三種口感享受，單獨品嚐可可柑橘冰磚的純香，再倒入濃茶，感受熱茶與漸漸融化冰磚的口感 ; 最後，待冰磚完全融化，與紅茶、牛奶完全融合， 形成帶有蘇格蘭奶油酥餅般香氣的獨特冰奶茶飲。 . . Cantine Marais 瑪黑餐酒 電話：02-2722-1987 營業時間： 午餐 週一～週日// 12:00 - 2:30pm 晚餐 週日至週四 // 6:00pm - 11:00pm 週五＆週六 // 6:00pm - 12:00am",https://www.facebook.com/xoxocantinemarais/photos/a.104097021073057/568287227987365/?type=3,,,Photos from Cantine Marais 瑪黑餐酒's post,,,,,-5.89
享受澳門美食團(歡迎加入),,177427568990630,none,,,,76062,N/A,2022-06-19 14:54:53 EDT,2022-06-19,14:54:53,Photo,27,5,22,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/177427568990630/permalink/5358148340918501,台中知名伴手禮名店 獨享大片50g 層層酥綿💯奶油小酥餅5入-(原味/芋頭) ✂️6月23日 📅8月中旬 #台中大甲名產好吃必買 #獨享size一個人吃剛剛好，不怕切完酥皮掉一半💥 #大甲老店品質保證 #密封阻隔袋獨立包裝延長效期🆙🆙送禮自用保存更方便👍 #180天的美味好禮 💯台中知名店家製造的奶油酥餅 💯網路獨家販售-✅高阻隔袋裝 保鮮NO.1✅ 🉐每次到台中都必買 始終秉持著最初的用心與傳統工藝 濃濃奶油香氣細緻香濃不膩😋 微甜奶油內餡 大人小孩吃不膩的滑順口感 香酥外皮每一口都幸福😋！ 就算常常吃~🙈也還是抗拒不了它的美味 所以一次就買好幾盒，放著總是在不知不覺中就吃光了🙈 🥧必買原味奶油小酥餅 甜甜奶香及層層酥綿餅皮就是最佳搭配 常年銷售冠軍口味🏆 💜台中大甲芋頭奶油小酥餅 💪奶油酥餅✖💪大甲芋頭 大甲最有名最好吃的2個美食結合😋 香甜濃郁芋頭香😍~芋頭控們千萬別錯過 過年過節~返鄉~拜拜祭祖~休閒零食 大家都愛吃的奶油酥餅 送禮自己吃~絕對不NG~ 產地：台灣 重量：250g(50g*5入) 保存期限：180天 保存方法：請置於陰涼乾燥處，避免陽光照射，開封後請盡快食用完畢 ※本產品含有麩質之穀類、奶製品、蛋類、堅果，不適其過敏體質者食用 ※生產線亦生產大豆、花生製品，對其過敏者請勿食用,https://www.facebook.com/photo.php?fbid=571095084603801&set=gm.5358148337585168&type=3,,,Photos from 羅苑珊's post,,,,,1.42
高雄美食優惠專區,,1551739298257788,none,,,,27513,N/A,2022-06-19 07:43:23 EDT,2022-06-19,07:43:23,Photo,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1551739298257788/permalink/5056196381145378,#點心現貨不用等！「請私訊或留言幫預留」 •高雄捷運可面交，限美麗島＞大寮或 美麗島＞小港 之間捷運站 •可7-11貨到付款，店取運費35元 點心全數採用封口包裝！有放脫氧劑或乾燥劑，維持口味口感，且不含香精、色素、防腐劑 瑪德蓮—１入$30 買５送１$150 香蕉剩6、巧克力伯爵剩5、 可可剩3、香草剩3、 黑糖抹茶剩2、焙茶剩2、 乳酪、蔓越莓、抹茶、檸檬、斑蘭葉各剩1 常溫可放5天、冷凍14天，退冰即食或烤箱回烤 馬林糖— 小包$20 剩7，罐裝$40 剩3 常溫未開封可放20天 奶油酥餅—罐裝$65 原味剩5，巧克力剩8 未開封可放20天 （以上開封需盡早食用完畢）,https://www.facebook.com/photo.php?fbid=2341247909351786&set=gm.5056196384478711&type=3,,,Photos from 鄭惠心's post,,,,,-0.83
開箱客-1館-黑白賣客-限定黑白賣客買賣商品開箱文!可以直播開箱!嚴禁買賣!黑白賣客海報清楚勿遮勿切。遵守版規。遵守臉書社群守則違者刪文封鎖。,,1353315804779819,none,,,,19664,N/A,2022-06-19 07:34:27 EDT,2022-06-19,07:34:27,Photo,16,11,2,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/1353315804779819/permalink/4960550584056305,感謝建華老師代購的北港麻油、奶油酥餅還有白沙屯媽祖的文創小物以及大人小孩都愛吃的垂坤肉乾和餅乾😋而且真的要說建華老師非常有耐心的回答每個人的問題，我們這些忙到沒時間出門血拼的媽媽們 靠著老師大街小巷不辭辛勞的幫大家抗回來戰利品就能輕鬆吃到美食，所以在此分享給朋友，要上課要代購要隱藏美食好物找老師就對了👍,https://www.facebook.com/photo.php?fbid=5208820492559074&set=gm.4960550580722972&type=3,,,Photos from 溫小辰's post,,,,,-1.62
魚漿夫婦,FPCChannel,100044595902078,MOVIE_WRITER,TW,"魚漿夫婦 ● 食癒生活
果果鑑定師 燕麥片詩人
著有《東京好食光》
美食、旅行、食譜、冷門知識及談心
LINE加入方式在上方「來去逛逛」按鈕
日本縣市合作觀光大使
合作案例在「有關魚漿夫婦的詳細資料」",2016-01-09 14:44:38,63737,93646,2022-06-18 23:40:09 EDT,2022-06-18,23:40:09,Photo,761,605,23,118,13,2,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100044595902078/posts/580161876813671,#食譜 #GateauBreton #簡單 #材料 ＃奶油酥餅 ​ 簡單的東西不一定好吃，但好吃的東西大多都很簡單 這款Gateau Breton奶油酥餅主要是4個材料為主，就是麵粉、蛋黃、奶油及糖，烤起來味道很棒，口感也讓人喜歡，超適合做為下午茶的搭配。當然多的蛋白可以拿來煮味噌湯，也是很棒！ 用電鍋也是可以做，但不推薦噢！還記得我之前介紹電鍋起司蛋糕的時候，有說電鍋容易沾染奶油的味道，所以不推薦用電鍋做，可能會沾上味道，就不好清理。 之前分享一些食譜，發現不少人有烤箱，那麼這款簡單的食譜就推薦您試試看～,https://www.facebook.com/photo.php?fbid=580177320145460&set=a.533865628109963&type=3,,,,,,,,-2.35
台灣人在新加坡(Taiwanese in Singapore),,40140542282,none,,,,23826,N/A,2022-06-18 21:24:23 EDT,2022-06-18,21:24:23,Photo,126,45,81,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/40140542282/permalink/10158682428472283,想請問大家～ 新加坡人喜歡什麼樣的伴手禮呢？ （不考慮蛋捲，需要太小心翼翼了🥹） 目前考慮 1.佳德鳳梨酥 2. 裕珍馨奶油酥餅 還是有更好的建議，歡迎大家推薦 謝謝大家🙏,https://www.facebook.com/photo.php?fbid=7499628173442481&set=gm.10158682428482283&type=3,,,Photos from 蔡硯如's post,,,,,2.38
自由講😁自由買賣😁自由交友討論😁,,463899727104713,none,,,,13912,N/A,2022-06-18 04:28:03 EDT,2022-06-18,04:28:03,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/463899727104713/permalink/2119456498215686,台中知名伴手禮名店 獨享大片50g 層層酥綿💯奶油小酥餅5入-(原味/芋頭) 💥💥$75/盒。2盒以上$70/盒 預訂貨品‼️‼️ 到貨日期：7月底 #台中大甲名產好吃必買 #獨享size一個人吃剛剛好，不怕切完酥皮掉一半💥 #大甲老店品質保證 #密封阻隔袋獨立包裝延長效期🆙🆙送禮自用保存更方便👍 #180天的美味好禮 💯台中知名店家製造的奶油酥餅 💯網路獨家販售-✅高阻隔袋裝 保鮮NO.1✅ 🉐每次到台中都必買 始終秉持著最初的用心與傳統工藝 濃濃奶油香氣細緻香濃不膩😋 微甜奶油內餡 大人小孩吃不膩的滑順口感 香酥外皮每一口都幸福😋！ 就算常常吃~🙈也還是抗拒不了它的美味 所以一次就買好幾盒，放著總是在不知不覺中就吃光了🙈 🥧必買原味奶油小酥餅 甜甜奶香及層層酥綿餅皮就是最佳搭配 常年銷售冠軍口味🏆 💜台中大甲芋頭奶油小酥餅 💪奶油酥餅✖💪大甲芋頭 大甲最有名最好吃的2個美食結合😋 香甜濃郁芋頭香😍~芋頭控們千萬別錯過 過年過節~返鄉~拜拜祭祖~休閒零食 大家都愛吃的奶油酥餅 送禮自己吃~絕對不NG~ 產地：台灣 重量：250g(50g*5入) 保存期限：180天 保存方法：請置於陰涼乾燥處，避免陽光照射，開封後請盡快食用完畢 ※本產品含有麩質之穀類、奶製品、蛋類、堅果，不適其過敏體質者食用 ※生產線亦生產大豆、花生製品，對其過敏者請勿食用 Buy Now ♥️ ~~ https://api.whatsapp.com/send?phone=85265454947&text=我想查詢台中知名伴手禮名店💕獨享大片50g層層酥綿💯奶油小酥餅5入-(原味/芋頭) 加入我哋限時優惠group❤️：https://chat.whatsapp.com/FNcfGfrb5nfLdJh561hHGy 📦取貨方法：#葵芳自取 🚚順豐/Jumppoint/gogox到付 歡迎inbox / whatsapp 下單📝 ✴️Pm查詢批發✴️ #bananapoint #banana #point #hkigshop #skincare #makeup #japan #korea #Taiwan #現貨 #預訂商品 #日韓護膚品 #台灣食品 #生活百貨 #個人護理 #代購 #保健品 #纖體豐胸 #批發 #團購 #葵芳自取 #原味 #芋頭 #奶油 #酥餅 #小酥餅 #台中 #伴手禮,https://www.facebook.com/Bananapoint/photos/gm.2119456494882353/819544332752886/?type=3,,,Photos from BANANAPOINT's post,,,,,-14
一手二手買賣平台HK,,242652633326497,none,,,,13815,N/A,2022-06-18 04:28:03 EDT,2022-06-18,04:28:03,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/242652633326497/permalink/1090226878569064,台中知名伴手禮名店 獨享大片50g 層層酥綿💯奶油小酥餅5入-(原味/芋頭) 💥💥$75/盒。2盒以上$70/盒 預訂貨品‼️‼️ 到貨日期：7月底 #台中大甲名產好吃必買 #獨享size一個人吃剛剛好，不怕切完酥皮掉一半💥 #大甲老店品質保證 #密封阻隔袋獨立包裝延長效期🆙🆙送禮自用保存更方便👍 #180天的美味好禮 💯台中知名店家製造的奶油酥餅 💯網路獨家販售-✅高阻隔袋裝 保鮮NO.1✅ 🉐每次到台中都必買 始終秉持著最初的用心與傳統工藝 濃濃奶油香氣細緻香濃不膩😋 微甜奶油內餡 大人小孩吃不膩的滑順口感 香酥外皮每一口都幸福😋！ 就算常常吃~🙈也還是抗拒不了它的美味 所以一次就買好幾盒，放著總是在不知不覺中就吃光了🙈 🥧必買原味奶油小酥餅 甜甜奶香及層層酥綿餅皮就是最佳搭配 常年銷售冠軍口味🏆 💜台中大甲芋頭奶油小酥餅 💪奶油酥餅✖💪大甲芋頭 大甲最有名最好吃的2個美食結合😋 香甜濃郁芋頭香😍~芋頭控們千萬別錯過 過年過節~返鄉~拜拜祭祖~休閒零食 大家都愛吃的奶油酥餅 送禮自己吃~絕對不NG~ 產地：台灣 重量：250g(50g*5入) 保存期限：180天 保存方法：請置於陰涼乾燥處，避免陽光照射，開封後請盡快食用完畢 ※本產品含有麩質之穀類、奶製品、蛋類、堅果，不適其過敏體質者食用 ※生產線亦生產大豆、花生製品，對其過敏者請勿食用 Buy Now ♥️ ~~ https://api.whatsapp.com/send?phone=85265454947&text=我想查詢台中知名伴手禮名店💕獨享大片50g層層酥綿💯奶油小酥餅5入-(原味/芋頭) 加入我哋限時優惠group❤️：https://chat.whatsapp.com/FNcfGfrb5nfLdJh561hHGy 📦取貨方法：#葵芳自取 🚚順豐/Jumppoint/gogox到付 歡迎inbox / whatsapp 下單📝 ✴️Pm查詢批發✴️ #bananapoint #banana #point #hkigshop #skincare #makeup #japan #korea #Taiwan #現貨 #預訂商品 #日韓護膚品 #台灣食品 #生活百貨 #個人護理 #代購 #保健品 #纖體豐胸 #批發 #團購 #葵芳自取 #原味 #芋頭 #奶油 #酥餅 #小酥餅 #台中 #伴手禮,https://www.facebook.com/Bananapoint/photos/gm.1090226871902398/819544372752882/?type=3,,,Photos from BANANAPOINT's post,,,,,-28
大高雄美食優惠區,,144362795932967,none,,,,6707,N/A,2022-06-18 01:58:42 EDT,2022-06-18,01:58:42,Photo,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/144362795932967/permalink/1664097410626157,➜ 瑪德蓮開單中 ［6.25(六) 結單出貨］ ➜ ɴᴇᴡ ᴀʀʀɪᴠᴀʟ ［奶油酥餅 ‧ 馬林糖］ ⣶　　再胖一點新鮮室　　⣶ 瑪德蓮 ①「單入·獨立包裝」　　 $ 𝟯𝟱元 ②「任選六入·輕巧袋裝」 $𝟮𝟬𝟬元 ③「任選九入·精緻盒裝」 $𝟯𝟬𝟬元 ≡ 奶油酥餅 ①「一盒」 $𝟴𝟬/盒 ②「兩盒以上」 $𝟳𝟱/盒 ≡ 馬林糖 ①「一盒」 $𝟱𝟱/盒 ②「兩盒以上」 $𝟭𝟬𝟬/盒 ➜ɪɴsᴛᴀɢʀᴀᴍ & ғᴀᴄᴇʙᴏᴏᴋ ≡ 搜尋：再胖一點 或 feedsb.up_dessert ≡ 立即前往：https://joy.link/feedsbup ➜訂購須知 ≡ 每項甜品堅持新鮮現做，不添加防腐劑、香精、色素，請務必盡早取件享用。 ≡ 瑪德蓮賞味保存建議：常溫5天、冷凍14天，回溫方式詳見IG精選動態。 ≡ 特殊急件(３天內)及團體／企業／喜糖／彌月等需求，Instagram私訊討論。 ≡ 以上時程皆不包含抵達日，圖片僅供參考，未盡事宜如溝通說明為準。,https://www.facebook.com/photo.php?fbid=5653772484653123&set=gm.1664097413959490&type=3,,,Photos from Jael Lee's post,,,,,-0.83
110食驗室-廚藝烘焙手作,no.110cookingstudio,1898041237087952,TOPIC_KITCHEN_SUPPLIES,TW,"NO.110 cooking studio希望能讓您的廚房變成家的幸福基地,能讓您的家變成最溫暖的餐廳,健康手作與您一起分享
台北市士林區忠誠路一段110號
https://goo.gl/maps/A7VDrSACr452",2015-08-23 19:01:46,34469,39916,2022-06-17 01:51:16 EDT,2022-06-17,01:51:16,Photo,6,4,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1898041237087952/posts/4022972161261505,#鐵盒餅乾 #滿滿9個品項 #示範互動教學 #報名在留言處 蘊藏多款美好滋味在其中的鐵盒餅乾 讓親友收到都會有幸福的感覺 9款經典必學的手工經典餅乾 1.杏仁鄉村檸檬餅 2.白乳酪草莓雪球 3.溫泉鹽奶油酥餅 4.蘭姆酒風味布列塔尼 5.經典羅馬盾牌 6.若竹抹茶曲奇 7.巧克力鹹花生沙布列 8.鸚鵡糖杏仁脆餅 9.加拿大楓糖鬆餅 一次讓您學會帶回家‼️ 分享時間: 111年08月30日星期二 09:00~17:00(或做完) 活動內容: 示範互動教學品項: 1.杏仁鄉村檸檬餅 2.白乳酪草莓雪球 3.溫泉鹽奶油酥餅 4.蘭姆酒風味布列塔尼 5.經典羅馬盾牌 6.若竹抹茶曲奇 7.巧克力鹹花生沙布列 8.鸚鵡糖杏仁脆餅 9.加拿大楓糖鬆餅 *每人可帶回一盒餅乾 指導老師: 葉子翔 師傅 費用:$3200元(含稅) 👑110食驗室-廚藝烘焙手作 電話 ｜02-88665031 Line ID ｜@bro4127r 地址 ｜台北市士林區忠誠路一段110號 #no110cookingstudio #110食驗室 #taipei #bakingstudio #baking #handmade #bread #cake #cookies #cooking #手作 #手作甜點 #麵包課 #料理課 #西餐課 #法餐課 #中式料理 #蛋糕課 #日本料理 #場地租借 #foodphotography #私廚 #線上課程,https://www.facebook.com/no.110cookingstudio/photos/a.1898050633753679/4022972064594848/?type=3,,,Photos from 110食驗室-廚藝烘焙手作's post,,,,,-0.67
